data,title_x,title_y,title,value,tag,,,,
"উন্নয়ন যে হইছে তা এইবার বুইঝবার পারছেন? উন্নয়ন অবশ্যই হইছে  সেই উন্নয়নের সুবিধাভোগী ৫% এর। বাকী ৯৫ % সুবিধাবঞ্চিত শুধু নয়, ৫% এর উন্নয়নের জন্য এদের হতে হচ্ছে নিঃস্ব। এভাবেই চেতনাশীল রা তাদের উন্নতির স্বর্ন শিকড়ে ধরে রেখেছে।",-1,-1,-1,-1,কিছুটা নেতিবাচক,,,,
দুর্নীতিবাজজ যেই হোক ছাড় দেয়া হবে নাদলীয় দলে আলোচনা স্বাপেক্ষে ব্যবস্থা।:) :) :),-1,-2,1,-2,নিশ্চিত নেতিবাচক,,,,
"শিরোনামটা সুন্দর হয়েছে! দেখা যাক, দুদক বিড়াল থেকে বাঘ হতে পারে কিনা।",2,1,1,4,নিশ্চিত ইতিবাচক,,,,
তিনি ফার্স্ট ফ্যামিলির ভাগ 'ক্যাশিয়ার' আপাকে কড়ায় গন্ডায় বুঝিয়ে দিয়ে তবেই এসব করেছেন। কেউ বাচ্চু সাহেবের কিচ্ছু করতে পারবে না।,-2,0,1,1,কিছুটা ইতিবাচক,,,,
"এক পাতি নেতা আবদুল হাই বাচ্চু যদি কমপক্ষে ৮০০ কোটি টাকা (১০০ কোটি টাকার ৮টি জাহাজ) হরিলুট করতে পারে তাহলে আওয়ামি লীগের রথি মহারথিরা কত হাজার কোটি টাকা ব্যাংক, শেয়ার বাজার, বিদ্যুত, অবকাঠামো নির্মান থেকে লোপাট করছে সেই হিসেব করুন।",1,-2,-1,-2,নিশ্চিত নেতিবাচক,,,,
উনি উন্নয়ন এর জোয়ার এ ভাসছেন।,0,1,2,3,নিশ্চিত ইতিবাচক,,,,
আন্দালিব ভাইয়ের মন্তব্য এখানে পাওয়া যায় না কেন।,2,-1,0,1,কিছুটা ইতিবাচক,,,,
"হাইরা ব্যাংক ডুবিয়ে জাহাজ ভাসাবে, আর তাদের ছায়াদানকারীরা দেশ ডুবিয়ে নৌকা ভাসাবে।",-1,-1,-1,-1,কিছুটা নেতিবাচক,,,,
"আহা! এগুলো সবই উন্নয়নের এক একটা মাইলফলক। ব্যাংক হলো গিয়ে আমজনতার টাকা, ওটা লুট হলেই কী, আর থাকলেই কী। লুট হলে সেটা তো আবারও ভরে দেওয়ার জন্য সেই আমজনতাই আছে?",0,-2,-2,-4,নিশ্চিত নেতিবাচক,,,,
"উন্নয়ন হলে সমালোচনা হবেই, জাহাজ ভেসেছে, এটা তো উন্নয়নই, বিম্পি–জামাতের আমলে কয়টা জাহাজ ভেসেছিল? এর সাথে ব্যাংক দেউলিয়া হবার কি সম্পর্ক? - যত্তসব রাবিশ!",1,-2,-2,-3,নিশ্চিত নেতিবাচক,,,,
মাননীয় অর্থমন্ত্রী আমাদের একটা প্রশ্নের উত্তর দেবেন? বাচ্চু সাহেবের উচ্চ পর্যায়ে যোগাযোগ রয়েছে বলে তার বিরুদ্ধে ব্যবস্থা নেওয়া যাচ্ছে না। তিনি কি খালেদা জিয়ার চেয়েও গুরুত্বপূর্ণ ব্যক্তি? মাত্র দুই কোটি টাকা দুর্নীতির দায়ে খালেদা জিয়াকে জেলে পুরে দিলেন। আর বাচ্চু সাহেব শত শত কোটি টাকা লোপাট করে একটা লাভজনক ও সম্ভাবনাময় প্রতিষ্ঠানকে ধ্বংস করে দিলো তার বিরুদ্ধে ব্যবস্থা নিতে পারছেন না।এটাও ঠিক যে দুই এক হাজার কোটি টকার দুর্নীতিতো আপনার কাছে দুর্নীতি বলেই মনে হয় না।,-1,1,2,2,নিশ্চিত ইতিবাচক,,,,
"বেসিক ব্যাংকে ঋণ কেলেঙ্কারির ঘটনায় দুদকের করা ১৮ মামলার কোনোটিতেই বাচ্চুকে আসামি করা যাবে না, যতই প্রমাণ পত্র নিয়ে হাজির হন। কারণ উপরওয়ালার হুকুম মিলবে না তার কেশাগ্র স্পর্শের।",-1,-2,-1,-1,কিছুটা নেতিবাচক,,,,
